,PrimaryDI,brandName,versionModelNumber,companyName,deviceDescription,sizeText,productCode,deviceId,gmdnPTName,gmdnPTDefinition
327,05bdd7f5-dcd9-4efc-9670-c90e83a91ee2,SIENTRA Silicone Gel Breast Implant,20676-180E,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped, 180 cc",616 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
328,334a72cd-8f6e-4a6e-aba5-9a984f9221a4,SIENTRA Silicone Gel Breast Implant,20646-200RB,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Round Base, 200 cc",421 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
329,b44a4df7-9b7e-4572-b687-2fceb3ed263d,SIENTRA Silicone Gel Breast Implant,20645-700MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Moderate Profile, 700 cc",176 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
330,05cf4613-fe28-4ecc-bbaf-ec0dbd0c5b18,SIENTRA Silicone Gel Breast Implant,20645-550MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Moderate Profile, 550 cc",390 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
331,edc2eace-2e81-458d-a05a-c27b0a8fb0b6,SIENTRA Silicone Gel Breast Implant,20645-500MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Moderate Profile, 500 cc",210 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
332,e0c9408f-9108-4aab-ae7f-701a044dcacf,SIENTRA Silicone Gel Breast Implant,20645-330MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Moderate Profile, 330 cc",800 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
333,59e73e81-c6a7-4841-ae78-16e3d5501ea5,SIENTRA Silicone Gel Breast Implant,20645-250MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Moderate Profile, 250 cc",580 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
334,52beedb0-0efb-4084-8f31-7b5d289901df,SIENTRA Silicone Gel Breast Implant,20645-550HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, High Profile, 550 cc",525 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
335,8a3720a1-2e0a-4b01-8d63-5bc1ec58054d,SIENTRA Silicone Gel Breast Implant,20645-300HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, High Profile, 300 cc",445 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
336,c5b0a9c3-c498-4322-b97b-5dea523685ad,SIENTRA Silicone Gel Breast Implant,20645-270LP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Low Profile, 270 cc",375 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
337,d21b6bd3-6219-4fb2-b0c8-904566b2aed2,SIENTRA Silicone Gel Breast Implant,20645-220LP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Low Profile, 220 cc",225 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
338,8ca3c2f6-49df-4b1f-b920-cf023f207d64,SIENTRA Silicone Gel Breast Implant,20621-695MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 695 cc",520 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
339,d8df3e9f-6dba-4d7a-b5ce-2b21d9be62e6,SIENTRA Silicone Gel Breast Implant,20621-225HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, High Profile, 225 cc",450 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
340,56880b9e-ec57-4d08-9a96-b6ca2703b853,SIENTRA Silicone Gel Breast Implant,20610-400LP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Low Profile, 400 cc",335 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
341,169876b3-cec0-4405-b455-d069a1775313,SIENTRA Silicone Gel Breast Implant,20610-340LP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Low Profile, 340 cc",295 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
342,7e046bb3-1ff5-4d5e-8bc3-d0886059df89,SIENTRA Silicone Gel Breast Implant,20610-160LP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Low Profile, 160 cc",265 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
343,b4f6e441-83ec-4e8d-8a07-da7e7bf02cff,SIENTRA Silicone Gel Breast Implant,10621-485MP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Moderate Plus Profile, 485 cc",640 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
344,6427e85e-24b5-4c0b-a2a7-1aeda50c7b2a,SIENTRA Silicone Gel Breast Implant,10621-435MP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Moderate Plus Profile, 435 cc",275 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
345,18a9eed6-9cfd-4ca5-9ff1-b3206baf900d,SIENTRA Silicone Gel Breast Implant,10621-255MP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Moderate Plus Profile, 255 cc",640 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
346,c1a27b4e-c22c-4df7-bccf-a91de3bc5eb6,SIENTRA Silicone Gel Breast Implant,10621-440HP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, High Profile, 440 cc",460 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
347,3eb1cb4c-8428-4619-abcf-9a7d3734e9a0,SIENTRA Silicone Gel Breast Implant,10621-225HP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, High Profile, 225 cc",380 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
348,d1ff6c81-ad44-4c67-bf96-f7e6118884bd,SIENTRA Silicone Gel Breast Implant,10621-205HP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, High Profile, 205 cc",320 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
349,0edd7af4-8989-4212-8ac2-3ac63fdc27b6,SIENTRA Silicone Gel Breast Implant,10610-550LP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Low Profile, 550 cc",110 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
350,704bdd45-f13e-4e23-86ff-646833d6cfba,SIENTRA Silicone Gel Breast Implant,10610-400LP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Low Profile, 400 cc",615 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
351,3ccfe8cf-a9b4-4d84-92d0-99091c30d17c,SIENTRA Silicone Gel Breast Implant,10610-220LP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Low Profile, 220 cc",420 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
352,fbc0d6f1-28e6-4688-965d-c3279a82f846,SIENTRA Silicone Gel Breast Implant,10610-190LP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Low Profile, 190 cc",400 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
